id,cedulaCiudadania,nombreCompleto,email,telefono,fechaNacimiento,ciudadResidencia,ingresoMensual,tipoEmpleo,antiguedadLaboral,historialCrediticio,deudaActual,saldoCuentaAhorros,scoreCrediticio
CLT-20251210-0888,1000000887,José Ramírez Castillo,josé.ramírez888@grupoempresa.com,+57 300 000 0887,12/20/1986,Cali,18506354,Empleado,3,Bueno,3886334,17893640,670
CLT-20251210-0889,1000000888,Javier Torres Vargas,javier.torres889@corp.com.co,+57 300 000 0888,1/21/1987,Medellín,18629811,Empleado,0,Bueno,4471155,17970183,711
CLT-20251210-0890,1000000889,Alejandro Ruiz Rojas,alejandro.ruiz890@servicios.com.co,+57 300 000 0889,2/22/1988,Barranquilla,18753268,Independiente,1,Bueno,4875850,18046726,736
CLT-20251210-0891,1000000890,María Fernando Castillo Mendoza,maría.castillo891@banco.com.co,+57 300 000 0890,3/23/1989,Cartagena,18876725,Empleado,18,Bueno,4719181,18123269,701
CLT-20251210-0892,1000000891,Catalina Vargas Cárdenas,catalina.vargas892@financiera.com.co,+57 300 000 0891,4/24/1990,Barranquilla,19000182,Empleado,8,Bueno,5130049,18199812,667
CLT-20251210-0893,1000000892,Laura Rojas Herrera,laura.rojas893@grupoempresa.com,+57 300 000 0892,5/25/1991,Cali,19123639,Empleado,9,Excelente,3251019,18276355,850
CLT-20251210-0894,1000000893,Andrea Mendoza Díaz,andrea.mendoza894@corp.com.co,+57 300 000 0893,6/26/1992,Cali,19247096,Empleado,9,Regular,10585903,18352898,600
CLT-20251210-0895,1000000894,Paula Cárdenas Vega,paula.cárdenas895@servicios.com.co,+57 300 000 0894,7/27/1993,Montería,19370553,Empleado,7,Bueno,5036344,18429441,668
CLT-20251210-0896,1000000895,Angela Patricia Herrera Ospina,angela.herrera896@banco.com.co,+57 300 000 0895,8/28/1994,Medellín,19494010,Independiente,13,Bueno,5653263,18505984,717
CLT-20251210-0897,1000000896,Luisa Díaz Cruz,luisa.díaz897@financiera.com.co,+57 300 000 0896,9/1/1995,Cali,19617467,Empleado,12,Bueno,5492891,18582527,698
CLT-20251210-0898,1000000897,Sofía Vega González,sofía.vega898@grupoempresa.com,+57 300 000 0897,10/2/1996,Medellín,19740924,Empleado,7,Bueno,7304142,18659070,666
CLT-20251210-0899,1000000898,Valentina Ospina Rodríguez,valentina.ospina899@corp.com.co,+57 300 000 0898,11/3/1997,Santa Marta,19864381,Empleado,6,Regular,10925410,18735613,560
CLT-20251210-0900,1000000899,Daniela Cruz Martínez,daniela.cruz900@servicios.com.co,+57 300 000 0899,12/4/1998,Bogotá,19987838,Empleado,0,Bueno,7395500,18812156,732
CLT-20251210-0901,1000000900,Juan Fernando González Gómez,juan.gonzález901@banco.com.co,+57 300 000 0900,1/5/1999,Medellín,1611294,Empleado,6,Regular,870099,18888699,619
CLT-20251210-0902,1000000901,Carlos Rodríguez López,carlos.rodríguez902@financiera.com.co,+57 300 000 0901,2/6/2000,Barranquilla,1734751,Empleado,5,Regular,1023503,18965242,609
CLT-20251210-0903,1000000902,Andrés Martínez Pérez,andrés.martínez903@grupoempresa.com,+57 300 000 0902,3/7/1960,Bogotá,1858208,Empleado,2,Bueno,464552,19041785,716
CLT-20251210-0904,1000000903,Diego Gómez Sánchez,diego.gómez904@corp.com.co,+57 300 000 0903,4/8/1961,Bogotá,1981665,Empleado,9,Excelente,277433,19118328,772
CLT-20251210-0905,1000000904,Santiago López Ramírez,santiago.lópez905@servicios.com.co,+57 300 000 0904,5/9/1962,Medellín,2105122,Empleado,25,Regular,863100,19194871,578
CLT-20251210-0906,1000000905,David Patricia Pérez Torres,david.pérez906@banco.com.co,+57 300 000 0905,6/10/1963,Medellín,2228579,Independiente,0,Bueno,468002,19271414,711
CLT-20251210-0907,1000000906,Luis Sánchez Ruiz,luis.sánchez907@financiera.com.co,+57 300 000 0906,7/11/1964,Cali,2352036,Empleado,27,Regular,1223059,19347957,563
CLT-20251210-0908,1000000907,José Ramírez Castillo,josé.ramírez908@grupoempresa.com,+57 300 000 0907,8/12/1965,Cali,2475493,Independiente,23,Regular,1460541,19424500,556
CLT-20251210-0909,1000000908,Javier Torres Vargas,javier.torres909@corp.com.co,+57 300 000 0908,9/13/1966,Cartagena,2598950,Independiente,22,Regular,1403433,19501043,635
CLT-20251210-0910,1000000909,Alejandro Ruiz Rojas,alejandro.ruiz910@servicios.com.co,+57 300 000 0909,10/14/1967,Medellín,2722407,Empleado,2,Bueno,653378,19577586,699
CLT-20251210-0911,1000000910,María Fernando Castillo Mendoza,maría.castillo911@banco.com.co,+57 300 000 0910,11/15/1968,Bogotá,2845864,Empleado,17,Malo,1707518,19654129,449
CLT-20251210-0912,1000000911,Catalina Vargas Cárdenas,catalina.vargas912@financiera.com.co,+57 300 000 0911,12/16/1969,Barranquilla,2969321,Empleado,18,Bueno,1009569,19730672,667
CLT-20251210-0913,1000000912,Laura Rojas Herrera,laura.rojas913@grupoempresa.com,+57 300 000 0912,1/17/1970,Sincelejo,3092778,Empleado,15,Regular,1762883,19807215,643
CLT-20251210-0914,1000000913,Andrea Mendoza Díaz,andrea.mendoza914@corp.com.co,+57 300 000 0913,2/18/1971,Bogotá,3216235,Independiente,19,Regular,1511630,19883758,595
CLT-20251210-0915,1000000914,Paula Cárdenas Vega,paula.cárdenas915@servicios.com.co,+57 300 000 0914,3/19/1972,Bogotá,3339692,Empleado,16,Excelente,100191,19960301,833
CLT-20251210-0916,1000000915,Angela Patricia Herrera Ospina,angela.herrera916@banco.com.co,+57 300 000 0915,4/20/1973,Medellín,3463149,Empleado,2,Regular,1627680,20036844,566
CLT-20251210-0917,1000000916,Luisa Díaz Cruz,luisa.díaz917@financiera.com.co,+57 300 000 0916,5/21/1974,Neiva,3586606,Empleado,6,Excelente,466259,20113387,781
CLT-20251210-0918,1000000917,Sofía Vega González,sofía.vega918@grupoempresa.com,+57 300 000 0917,6/22/1975,Bogotá,3710063,Empleado,9,Regular,2077635,20189930,627
CLT-20251210-0919,1000000918,Valentina Ospina Rodríguez,valentina.ospina919@corp.com.co,+57 300 000 0918,7/23/1976,Barranquilla,3833520,Empleado,24,Regular,1648414,20266473,581
CLT-20251210-0920,1000000919,Daniela Cruz Martínez,daniela.cruz920@servicios.com.co,+57 300 000 0919,8/24/1977,Cartagena,3956977,Empleado,27,Bueno,1187093,20343016,662
CLT-20251210-0921,1000000920,Juan Fernando González Gómez,juan.gonzález921@banco.com.co,+57 300 000 0920,9/25/1978,Medellín,4080434,Independiente,15,Bueno,856891,20419559,726
CLT-20251210-0922,1000000921,Carlos Rodríguez López,carlos.rodríguez922@financiera.com.co,+57 300 000 0921,10/26/1979,Cartagena,4203891,Pensionado,20,Malo,2606412,20496102,311
CLT-20251210-0923,1000000922,Andrés Martínez Pérez,andrés.martínez923@grupoempresa.com,+57 300 000 0922,11/27/1980,Bogotá,4327348,Empleado,20,Bueno,1687666,20572645,741
CLT-20251210-0924,1000000923,Diego Gómez Sánchez,diego.gómez924@corp.com.co,+57 300 000 0923,12/28/1981,Medellín,4450805,Empleado,7,Excelente,178032,20649188,778
CLT-20251210-0925,1000000924,Santiago López Ramírez,santiago.lópez925@servicios.com.co,+57 300 000 0924,1/1/1982,Bogotá,4574262,Empleado,10,Bueno,1555249,20725731,713
CLT-20251210-0926,1000000925,David Patricia Pérez Torres,david.pérez926@banco.com.co,+57 300 000 0925,2/2/1983,Medellín,4697719,Pensionado,19,Bueno,1080475,20802274,691
CLT-20251210-0927,1000000926,Luis Sánchez Ruiz,luis.sánchez927@financiera.com.co,+57 300 000 0926,3/3/1984,Bogotá,4821176,Empleado,19,Bueno,1494565,20878817,654
CLT-20251210-0928,1000000927,José Ramírez Castillo,josé.ramírez928@grupoempresa.com,+57 300 000 0927,4/4/1985,Bucaramanga,4944633,Empleado,12,Bueno,1335051,20955360,725
CLT-20251210-0929,1000000928,Javier Torres Vargas,javier.torres929@corp.com.co,+57 300 000 0928,5/5/1986,Cali,5068090,Empleado,5,Bueno,1824512,21031903,728
CLT-20251210-0930,1000000929,Alejandro Ruiz Rojas,alejandro.ruiz930@servicios.com.co,+57 300 000 0929,6/6/1987,Cali,5191547,Empleado,17,Excelente,363408,21108446,806
CLT-20251210-0931,1000000930,María Fernando Castillo Mendoza,maría.castillo931@banco.com.co,+57 300 000 0930,7/7/1988,Cali,5315004,Empleado,3,Malo,3295302,21184989,345
CLT-20251210-0932,1000000931,Catalina Vargas Cárdenas,catalina.vargas932@financiera.com.co,+57 300 000 0931,8/8/1989,Medellín,5438461,Empleado,1,Excelente,652615,21261532,778
CLT-20251210-0933,1000000932,Laura Rojas Herrera,laura.rojas933@grupoempresa.com,+57 300 000 0932,9/9/1990,Bogotá,5561918,Empleado,14,Regular,2224767,21338075,640
CLT-20251210-0934,1000000933,Andrea Mendoza Díaz,andrea.mendoza934@corp.com.co,+57 300 000 0933,10/10/1991,Medellín,5685375,Empleado,4,Bueno,1137075,21414618,745
CLT-20251210-0935,1000000934,Paula Cárdenas Vega,paula.cárdenas935@servicios.com.co,+57 300 000 0934,11/11/1992,Barranquilla,5808832,Empleado,4,Bueno,2207356,21491161,734
CLT-20251210-0936,1000000935,Angela Patricia Herrera Ospina,angela.herrera936@banco.com.co,+57 300 000 0935,12/12/1993,Bogotá,5932289,Empleado,3,Bueno,1720364,21567704,697
CLT-20251210-0937,1000000936,Luisa Díaz Cruz,luisa.díaz937@financiera.com.co,+57 300 000 0936,1/13/1994,Bogotá,6055746,Independiente,0,Excelente,484460,21644247,783
CLT-20251210-0938,1000000937,Sofía Vega González,sofía.vega938@grupoempresa.com,+57 300 000 0937,2/14/1995,Medellín,6179203,Empleado,3,Excelente,988672,21720790,765
CLT-20251210-0939,1000000938,Valentina Ospina Rodríguez,valentina.ospina939@corp.com.co,+57 300 000 0938,3/15/1996,Medellín,6302660,Empleado,2,Bueno,2458037,21797333,704
CLT-20251210-0940,1000000939,Daniela Cruz Martínez,daniela.cruz940@servicios.com.co,+57 300 000 0939,4/16/1997,Bogotá,6426117,Empleado,5,Regular,2634708,21873876,552
CLT-20251210-0941,1000000940,Juan Fernando González Gómez,juan.gonzález941@banco.com.co,+57 300 000 0940,5/17/1998,Bogotá,6549574,Empleado,0,Bueno,2292351,21950419,713
CLT-20251210-0942,1000000941,Carlos Rodríguez López,carlos.rodríguez942@financiera.com.co,+57 300 000 0941,6/18/1999,Bogotá,6673031,Empleado,2,Regular,2936134,22026962,618
CLT-20251210-0943,1000000942,Andrés Martínez Pérez,andrés.martínez943@grupoempresa.com,+57 300 000 0942,7/19/2000,Medellín,6796488,Empleado,2,Regular,3466209,22103505,638
CLT-20251210-0944,1000000943,Diego Gómez Sánchez,diego.gómez944@corp.com.co,+57 300 000 0943,8/20/1960,Bogotá,6919945,Empleado,28,Bueno,1522388,22180048,704
CLT-20251210-0945,1000000944,Santiago López Ramírez,santiago.lópez945@servicios.com.co,+57 300 000 0944,9/21/1961,Cali,7043402,Empleado,21,Regular,3239965,22256591,601
CLT-20251210-0946,1000000945,David Patricia Pérez Torres,david.pérez946@banco.com.co,+57 300 000 0945,10/22/1962,Montería,7166859,Empleado,14,Bueno,2078389,22333134,666
CLT-20251210-0947,1000000946,Luis Sánchez Ruiz,luis.sánchez947@financiera.com.co,+57 300 000 0946,11/23/1963,Bogotá,7290316,Empleado,14,Excelente,1312257,22409677,820
CLT-20251210-0948,1000000947,José Ramírez Castillo,josé.ramírez948@grupoempresa.com,+57 300 000 0947,12/24/1964,Bogotá,7413773,Empleado,20,Bueno,1779306,22486220,729
CLT-20251210-0949,1000000948,Javier Torres Vargas,javier.torres949@corp.com.co,+57 300 000 0948,1/25/1965,Bogotá,7537230,Empleado,23,Bueno,1808935,22562763,736
CLT-20251210-0950,1000000949,Alejandro Ruiz Rojas,alejandro.ruiz950@servicios.com.co,+57 300 000 0949,2/26/1966,Cali,7660687,Empleado,5,Bueno,2221599,22639306,704
CLT-20251210-0951,1000000950,María Fernando Castillo Mendoza,maría.castillo951@banco.com.co,+57 300 000 0950,3/27/1967,Bogotá,7784144,Empleado,4,Regular,3736389,22715849,587
CLT-20251210-0952,1000000951,Catalina Vargas Cárdenas,catalina.vargas952@financiera.com.co,+57 300 000 0951,4/28/1968,Medellín,7907601,Independiente,15,Bueno,3004888,22792392,727
CLT-20251210-0953,1000000952,Laura Rojas Herrera,laura.rojas953@grupoempresa.com,+57 300 000 0952,5/1/1969,Cali,8031058,Empleado,0,Bueno,1766833,22868935,693
CLT-20251210-0954,1000000953,Andrea Mendoza Díaz,andrea.mendoza954@corp.com.co,+57 300 000 0953,6/2/1970,Bogotá,8154515,Empleado,29,Excelente,570816,22945478,838
CLT-20251210-0955,1000000954,Paula Cárdenas Vega,paula.cárdenas955@servicios.com.co,+57 300 000 0954,7/3/1971,Medellín,8277972,Pensionado,1,Excelente,1076136,23022021,823
CLT-20251210-0956,1000000955,Angela Patricia Herrera Ospina,angela.herrera956@banco.com.co,+57 300 000 0955,8/4/1972,Medellín,8401429,Empleado,23,Regular,4872829,23098564,623
CLT-20251210-0957,1000000956,Luisa Díaz Cruz,luisa.díaz957@financiera.com.co,+57 300 000 0956,9/5/1973,Medellín,8524886,Pensionado,12,Regular,5029683,23175107,630
CLT-20251210-0958,1000000957,Sofía Vega González,sofía.vega958@grupoempresa.com,+57 300 000 0957,10/6/1974,Bogotá,8648343,Empleado,22,Malo,5621423,23251650,408
CLT-20251210-0959,1000000958,Valentina Ospina Rodríguez,valentina.ospina959@corp.com.co,+57 300 000 0958,11/7/1975,Medellín,8771800,Empleado,12,Regular,3684156,23328193,621
CLT-20251210-0960,1000000959,Daniela Cruz Martínez,daniela.cruz960@servicios.com.co,+57 300 000 0959,12/8/1976,Cali,8895257,Empleado,7,Regular,5248202,23404736,587
CLT-20251210-0961,1000000960,Juan Fernando González Gómez,juan.gonzález961@banco.com.co,+57 300 000 0960,1/9/1977,Bogotá,9018714,Empleado,19,Regular,5230854,23481279,585
CLT-20251210-0962,1000000961,Carlos Rodríguez López,carlos.rodríguez962@financiera.com.co,+57 300 000 0961,2/10/1978,Bogotá,9142171,Independiente,3,Bueno,1828434,23557822,727
CLT-20251210-0963,1000000962,Andrés Martínez Pérez,andrés.martínez963@grupoempresa.com,+57 300 000 0962,3/11/1979,Cartagena,9265628,Empleado,0,Bueno,3150314,23634365,704
CLT-20251210-0964,1000000963,Diego Gómez Sánchez,diego.gómez964@corp.com.co,+57 300 000 0963,4/12/1980,Cali,9389085,Independiente,10,Regular,4037307,23710908,627
CLT-20251210-0965,1000000964,Santiago López Ramírez,santiago.lópez965@servicios.com.co,+57 300 000 0964,5/13/1981,Medellín,9512542,Empleado,9,Regular,5517274,23787451,608
CLT-20251210-0966,1000000965,David Patricia Pérez Torres,david.pérez966@banco.com.co,+57 300 000 0965,6/14/1982,Bogotá,9635999,Independiente,0,Bueno,3276240,23863994,695
CLT-20251210-0967,1000000966,Luis Sánchez Ruiz,luis.sánchez967@financiera.com.co,+57 300 000 0966,7/15/1983,Cali,9759456,Empleado,11,Bueno,3806188,23940537,717
CLT-20251210-0968,1000000967,José Ramírez Castillo,josé.ramírez968@grupoempresa.com,+57 300 000 0967,8/16/1984,Cali,9882913,Pensionado,15,Bueno,3557849,24017080,651
CLT-20251210-0969,1000000968,Javier Torres Vargas,javier.torres969@corp.com.co,+57 300 000 0968,9/17/1985,Bogotá,10006370,Independiente,9,Regular,4702994,24093623,606
CLT-20251210-0970,1000000969,Alejandro Ruiz Rojas,alejandro.ruiz970@servicios.com.co,+57 300 000 0969,10/18/1986,Medellín,10129827,Empleado,10,Regular,4254527,24170166,590
CLT-20251210-0971,1000000970,María Fernando Castillo Mendoza,maría.castillo971@banco.com.co,+57 300 000 0970,11/19/1987,Bogotá,10253284,Empleado,14,Regular,5331708,24246709,565
CLT-20251210-0972,1000000971,Catalina Vargas Cárdenas,catalina.vargas972@financiera.com.co,+57 300 000 0971,12/20/1988,Sincelejo,10376741,Empleado,13,Bueno,2490418,24323252,705
CLT-20251210-0973,1000000972,Laura Rojas Herrera,laura.rojas973@grupoempresa.com,+57 300 000 0972,1/21/1989,Pereira,10500198,Independiente,4,Bueno,2520048,24399795,725
CLT-20251210-0974,1000000973,Andrea Mendoza Díaz,andrea.mendoza974@corp.com.co,+57 300 000 0973,2/22/1990,Cali,10623655,Empleado,11,Bueno,2124731,24476338,656
CLT-20251210-0975,1000000974,Paula Cárdenas Vega,paula.cárdenas975@servicios.com.co,+57 300 000 0974,3/23/1991,Bogotá,10747112,Empleado,4,Bueno,3439076,24552881,730
CLT-20251210-0976,1000000975,Angela Patricia Herrera Ospina,angela.herrera976@banco.com.co,+57 300 000 0975,4/24/1992,Bogotá,10870569,Independiente,10,Malo,8479044,24629424,454
CLT-20251210-0977,1000000976,Luisa Díaz Cruz,luisa.díaz977@financiera.com.co,+57 300 000 0976,5/25/1993,Bogotá,10994026,Empleado,8,Malo,7256057,24705967,308
CLT-20251210-0978,1000000977,Sofía Vega González,sofía.vega978@grupoempresa.com,+57 300 000 0977,6/26/1994,Bogotá,11117483,Empleado,5,Regular,5892266,24782510,553
CLT-20251210-0979,1000000978,Valentina Ospina Rodríguez,valentina.ospina979@corp.com.co,+57 300 000 0978,7/27/1995,Bogotá,11240940,Empleado,9,Bueno,2248188,24859053,663
CLT-20251210-0980,1000000979,Daniela Cruz Martínez,daniela.cruz980@servicios.com.co,+57 300 000 0979,8/28/1996,Cali,11364397,Empleado,0,Regular,5682198,24935596,634
CLT-20251210-0981,1000000980,Juan Fernando González Gómez,juan.gonzález981@banco.com.co,+57 300 000 0980,9/1/1997,Cartagena,11487854,Empleado,5,Bueno,3101721,25012139,690
CLT-20251210-0982,1000000981,Carlos Rodríguez López,carlos.rodríguez982@financiera.com.co,+57 300 000 0981,10/2/1998,Barranquilla,11611311,Empleado,2,Excelente,1509470,25088682,765
CLT-20251210-0983,1000000982,Andrés Martínez Pérez,andrés.martínez983@grupoempresa.com,+57 300 000 0982,11/3/1999,Pereira,11734768,Independiente,6,Regular,6102079,25165225,601
CLT-20251210-0984,1000000983,Diego Gómez Sánchez,diego.gómez984@corp.com.co,+57 300 000 0983,12/4/2000,Medellín,11858225,Empleado,4,Excelente,1067240,25241768,797
CLT-20251210-0985,1000000984,Santiago López Ramírez,santiago.lópez985@servicios.com.co,+57 300 000 0984,1/5/1960,Medellín,11981682,Empleado,29,Bueno,4313406,25318311,731
CLT-20251210-0986,1000000985,David Patricia Pérez Torres,david.pérez986@banco.com.co,+57 300 000 0985,2/6/1961,Bogotá,12105139,Empleado,17,Excelente,1694719,25394854,794
CLT-20251210-0987,1000000986,Luis Sánchez Ruiz,luis.sánchez987@financiera.com.co,+57 300 000 0986,3/7/1962,Bogotá,12228596,Empleado,19,Bueno,2812577,25471397,674
CLT-20251210-0988,1000000987,José Ramírez Castillo,josé.ramírez988@grupoempresa.com,+57 300 000 0987,4/8/1963,Bogotá,12352053,Independiente,24,Excelente,370562,25547940,821
CLT-20251210-0989,1000000988,Javier Torres Vargas,javier.torres989@corp.com.co,+57 300 000 0988,5/9/1964,Bogotá,12475510,Empleado,2,Regular,6113000,25624483,574
CLT-20251210-0990,1000000989,Alejandro Ruiz Rojas,alejandro.ruiz990@servicios.com.co,+57 300 000 0989,6/10/1965,Bogotá,12598967,Pensionado,10,Regular,7307401,25701026,608
CLT-20251210-0991,1000000990,María Fernando Castillo Mendoza,maría.castillo991@banco.com.co,+57 300 000 0990,7/11/1966,Neiva,12722424,Empleado,13,Excelente,1272242,25777569,775
CLT-20251210-0992,1000000991,Catalina Vargas Cárdenas,catalina.vargas992@financiera.com.co,+57 300 000 0991,8/12/1967,Medellín,12845881,Empleado,15,Excelente,385376,25854112,752
CLT-20251210-0993,1000000992,Laura Rojas Herrera,laura.rojas993@grupoempresa.com,+57 300 000 0992,9/13/1968,Ibagué,12969338,Empleado,27,Bueno,2593868,25930655,702
CLT-20251210-0994,1000000993,Andrea Mendoza Díaz,andrea.mendoza994@corp.com.co,+57 300 000 0993,10/14/1969,Bogotá,13092795,Independiente,26,Regular,6415470,26007198,633
CLT-20251210-0995,1000000994,Paula Cárdenas Vega,paula.cárdenas995@servicios.com.co,+57 300 000 0994,11/15/1970,Medellín,13216252,Empleado,27,Bueno,2643250,26083741,715
CLT-20251210-0996,1000000995,Angela Patricia Herrera Ospina,angela.herrera996@banco.com.co,+57 300 000 0995,12/16/1971,Medellín,13339709,Empleado,19,Regular,6136266,26160284,615
CLT-20251210-0997,1000000996,Luisa Díaz Cruz,luisa.díaz997@financiera.com.co,+57 300 000 0996,1/17/1972,Medellín,13463166,Empleado,8,Bueno,4308213,26236827,714
CLT-20251210-0998,1000000997,Sofía Vega González,sofía.vega998@grupoempresa.com,+57 300 000 0997,2/18/1973,Bogotá,13586623,Empleado,12,Regular,6521579,26313370,572
CLT-20251210-0999,1000000998,Valentina Ospina Rodríguez,valentina.ospina999@corp.com.co,+57 300 000 0998,3/19/1974,Medellín,13710080,Empleado,28,Malo,10008358,26389913,514
CLT-20251210-1000,1000000999,Daniela Cruz Martínez,daniela.cruz000@servicios.com.co,+57 300 000 0999,4/20/1975,Neiva,13833537,Empleado,1,Bueno,4703403,26466456,695
